,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_uri,track_href,analysis_url,duration_ms,time_signature
535,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4
536,0.591,0.242,0,-10.098,0,0.0312,0.879,0.0,0.15,0.292,118.001,audio_features,3z9OnsnvM6SFN2dzrSDdVO,3z9OnsnvM6SFN2dzrSDdVO,https://api.spotify.com/v1/tracks/3z9OnsnvM6SFN2dzrSDdVO,https://api.spotify.com/v1/audio-analysis/3z9OnsnvM6SFN2dzrSDdVO,143630,3
537,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,audio_features,41P6Tnd8KIHqON0QIydx6a,41P6Tnd8KIHqON0QIydx6a,https://api.spotify.com/v1/tracks/41P6Tnd8KIHqON0QIydx6a,https://api.spotify.com/v1/audio-analysis/41P6Tnd8KIHqON0QIydx6a,177533,4
538,0.832,0.413,6,-7.954,0,0.0806,0.536,0.0,0.0941,0.555,98.996,audio_features,6vwvaxfdzSUpUcnOxPTpMK,6vwvaxfdzSUpUcnOxPTpMK,https://api.spotify.com/v1/tracks/6vwvaxfdzSUpUcnOxPTpMK,https://api.spotify.com/v1/audio-analysis/6vwvaxfdzSUpUcnOxPTpMK,191733,4
539,0.766,0.465,6,-8.877,1,0.0307,0.79,0.0183,0.1,0.357,100.019,audio_features,1b868y9LvzKd9jv6WS2BKa,1b868y9LvzKd9jv6WS2BKa,https://api.spotify.com/v1/tracks/1b868y9LvzKd9jv6WS2BKa,https://api.spotify.com/v1/audio-analysis/1b868y9LvzKd9jv6WS2BKa,263413,4
540,0.678,0.149,0,-9.206,1,0.0441,0.88,0.0,0.35,0.358,144.913,audio_features,6i25RQUdDTVRhB06MeeZmv,6i25RQUdDTVRhB06MeeZmv,https://api.spotify.com/v1/tracks/6i25RQUdDTVRhB06MeeZmv,https://api.spotify.com/v1/audio-analysis/6i25RQUdDTVRhB06MeeZmv,68280,4
541,0.581,0.325,0,-11.156,1,0.0461,0.616,0.0,0.133,0.276,122.062,audio_features,6sl4KzZ9PRb8xTzjYIrHAP,6sl4KzZ9PRb8xTzjYIrHAP,https://api.spotify.com/v1/tracks/6sl4KzZ9PRb8xTzjYIrHAP,https://api.spotify.com/v1/audio-analysis/6sl4KzZ9PRb8xTzjYIrHAP,259666,4
542,0.432,0.168,4,-10.225,0,0.0431,0.981,0.00812,0.114,0.465,66.378,audio_features,43ADrSQg74opmHwW0dq1uK,43ADrSQg74opmHwW0dq1uK,https://api.spotify.com/v1/tracks/43ADrSQg74opmHwW0dq1uK,https://api.spotify.com/v1/audio-analysis/43ADrSQg74opmHwW0dq1uK,143589,5
543,0.575,0.388,9,-6.159,0,0.0383,0.885,0.0,0.154,0.435,114.566,audio_features,6bM84pH7jbjO6978uZVAwR,6bM84pH7jbjO6978uZVAwR,https://api.spotify.com/v1/tracks/6bM84pH7jbjO6978uZVAwR,https://api.spotify.com/v1/audio-analysis/6bM84pH7jbjO6978uZVAwR,168944,4
544,0.515,0.387,7,-10.614,1,0.192,0.757,0.0,0.622,0.408,86.313,audio_features,2qLyo5FeWquE7HBUbcVnEy,2qLyo5FeWquE7HBUbcVnEy,https://api.spotify.com/v1/tracks/2qLyo5FeWquE7HBUbcVnEy,https://api.spotify.com/v1/audio-analysis/2qLyo5FeWquE7HBUbcVnEy,104408,3
545,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,audio_features,3tZs3nVjySLbL320lP4mvs,3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/tracks/3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/audio-analysis/3tZs3nVjySLbL320lP4mvs,200133,4
546,0.247,0.299,9,-6.083,1,0.0315,0.899,0.0,0.131,0.172,177.115,audio_features,35ovElsgyAtQwYPYnZJECg,35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/tracks/35ovElsgyAtQwYPYnZJECg,https://api.spotify.com/v1/audio-analysis/35ovElsgyAtQwYPYnZJECg,196520,4
547,0.457,0.398,10,-9.049,1,0.0362,0.772,0.0,0.33,0.448,146.114,audio_features,6CqB5fiJw1yKnytkAPprxr,6CqB5fiJw1yKnytkAPprxr,https://api.spotify.com/v1/tracks/6CqB5fiJw1yKnytkAPprxr,https://api.spotify.com/v1/audio-analysis/6CqB5fiJw1yKnytkAPprxr,223027,4
548,0.413,0.476,3,-7.014,1,0.0269,0.167,0.000105,0.552,0.149,79.96,audio_features,6jRjPgWMFdYROlNXU5xUZQ,6jRjPgWMFdYROlNXU5xUZQ,https://api.spotify.com/v1/tracks/6jRjPgWMFdYROlNXU5xUZQ,https://api.spotify.com/v1/audio-analysis/6jRjPgWMFdYROlNXU5xUZQ,212873,4
549,0.563,0.686,10,-6.567,0,0.043,0.391,0.0,0.0964,0.909,167.868,audio_features,2gTLLRw4CBl709U3dRICEh,2gTLLRw4CBl709U3dRICEh,https://api.spotify.com/v1/tracks/2gTLLRw4CBl709U3dRICEh,https://api.spotify.com/v1/audio-analysis/2gTLLRw4CBl709U3dRICEh,175853,4
550,0.333,0.275,7,-10.638,1,0.0272,0.78,0.0587,0.218,0.16,59.157,audio_features,1acVBP8BcK6LTeNeFjfxnh,1acVBP8BcK6LTeNeFjfxnh,https://api.spotify.com/v1/tracks/1acVBP8BcK6LTeNeFjfxnh,https://api.spotify.com/v1/audio-analysis/1acVBP8BcK6LTeNeFjfxnh,256000,4
551,0.765,0.484,11,-6.96,1,0.0738,0.699,0.0,0.12,0.507,80.003,audio_features,2XkDm5m2vPowecEAAR5gmb,2XkDm5m2vPowecEAAR5gmb,https://api.spotify.com/v1/tracks/2XkDm5m2vPowecEAAR5gmb,https://api.spotify.com/v1/audio-analysis/2XkDm5m2vPowecEAAR5gmb,194893,4
552,0.537,0.433,9,-6.135,1,0.073,0.389,0.0,0.226,0.106,94.079,audio_features,2EHaJElgdxeZG2bzCMVmMN,2EHaJElgdxeZG2bzCMVmMN,https://api.spotify.com/v1/tracks/2EHaJElgdxeZG2bzCMVmMN,https://api.spotify.com/v1/audio-analysis/2EHaJElgdxeZG2bzCMVmMN,197307,4
553,0.753,0.674,10,-8.26,1,0.162,0.443,3.88e-06,0.251,0.759,105.005,audio_features,3JlWBPFE8wy4tUrOz6GWEE,3JlWBPFE8wy4tUrOz6GWEE,https://api.spotify.com/v1/tracks/3JlWBPFE8wy4tUrOz6GWEE,https://api.spotify.com/v1/audio-analysis/3JlWBPFE8wy4tUrOz6GWEE,131289,4
554,0.765,0.435,8,-6.224,1,0.0381,0.715,0.0,0.0784,0.562,109.969,audio_features,79uXvsyNG97zMLLq4bloRa,79uXvsyNG97zMLLq4bloRa,https://api.spotify.com/v1/tracks/79uXvsyNG97zMLLq4bloRa,https://api.spotify.com/v1/audio-analysis/79uXvsyNG97zMLLq4bloRa,141184,3
555,0.469,0.568,3,-7.084,1,0.0305,0.0817,0.0,0.146,0.193,109.172,audio_features,3lGPy4laQ3s4lT1pRXKmFC,3lGPy4laQ3s4lT1pRXKmFC,https://api.spotify.com/v1/tracks/3lGPy4laQ3s4lT1pRXKmFC,https://api.spotify.com/v1/audio-analysis/3lGPy4laQ3s4lT1pRXKmFC,177880,4
556,0.591,0.504,7,-7.592,1,0.028,0.818,0.0108,0.106,0.289,150.028,audio_features,02lLcrfxGj4XtrpgHGQ66o,02lLcrfxGj4XtrpgHGQ66o,https://api.spotify.com/v1/tracks/02lLcrfxGj4XtrpgHGQ66o,https://api.spotify.com/v1/audio-analysis/02lLcrfxGj4XtrpgHGQ66o,150720,4
557,0.463,0.382,10,-11.453,1,0.0337,0.906,0.0629,0.0798,0.367,131.979,audio_features,32wViM7oS4yCTmUEcF5dBD,32wViM7oS4yCTmUEcF5dBD,https://api.spotify.com/v1/tracks/32wViM7oS4yCTmUEcF5dBD,https://api.spotify.com/v1/audio-analysis/32wViM7oS4yCTmUEcF5dBD,212482,4
558,0.332,0.503,6,-8.358,0,0.206,0.452,0.00414,0.371,0.396,176.784,audio_features,4AdfWijz3VBCZ8Ics03ojl,4AdfWijz3VBCZ8Ics03ojl,https://api.spotify.com/v1/tracks/4AdfWijz3VBCZ8Ics03ojl,https://api.spotify.com/v1/audio-analysis/4AdfWijz3VBCZ8Ics03ojl,147338,3
559,0.563,0.112,8,-15.121,1,0.199,0.908,0.0,0.111,0.305,168.076,audio_features,4jz3eqH3Y8j565cUe3aSOq,4jz3eqH3Y8j565cUe3aSOq,https://api.spotify.com/v1/tracks/4jz3eqH3Y8j565cUe3aSOq,https://api.spotify.com/v1/audio-analysis/4jz3eqH3Y8j565cUe3aSOq,233929,4
560,0.655,0.574,6,-7.124,1,0.0351,0.0761,0.00143,0.133,0.402,86.994,audio_features,1Gy9Ofi7nPnNf3kGWPjurm,1Gy9Ofi7nPnNf3kGWPjurm,https://api.spotify.com/v1/tracks/1Gy9Ofi7nPnNf3kGWPjurm,https://api.spotify.com/v1/audio-analysis/1Gy9Ofi7nPnNf3kGWPjurm,197587,4
561,0.663,0.69,2,-5.019,1,0.536,0.0623,0.149,0.589,0.505,169.992,audio_features,71hbZpMopE0qWeJEac9TYS,71hbZpMopE0qWeJEac9TYS,https://api.spotify.com/v1/tracks/71hbZpMopE0qWeJEac9TYS,https://api.spotify.com/v1/audio-analysis/71hbZpMopE0qWeJEac9TYS,90360,4
562,0.752,0.367,2,-8.667,1,0.0312,0.854,0.278,0.0846,0.202,95.841,audio_features,0Tzi0YMLczWwegdBZcgLkr,0Tzi0YMLczWwegdBZcgLkr,https://api.spotify.com/v1/tracks/0Tzi0YMLczWwegdBZcgLkr,https://api.spotify.com/v1/audio-analysis/0Tzi0YMLczWwegdBZcgLkr,273177,4
563,0.472,0.413,11,-9.397,1,0.216,0.212,0.0,0.167,0.329,150.529,audio_features,6mPJZP9kuOaydnVPxjbxcB,6mPJZP9kuOaydnVPxjbxcB,https://api.spotify.com/v1/tracks/6mPJZP9kuOaydnVPxjbxcB,https://api.spotify.com/v1/audio-analysis/6mPJZP9kuOaydnVPxjbxcB,196400,4
564,0.731,0.57,11,-4.578,1,0.159,0.363,0.0,0.109,0.723,88.705,audio_features,1wdxSAVg4H666fPz0kT9f0,1wdxSAVg4H666fPz0kT9f0,https://api.spotify.com/v1/tracks/1wdxSAVg4H666fPz0kT9f0,https://api.spotify.com/v1/audio-analysis/1wdxSAVg4H666fPz0kT9f0,167832,4
565,0.743,0.685,4,-6.863,1,0.0975,0.0664,6.75e-05,0.0884,0.443,109.988,audio_features,1Dr5JexwA15wmKe7Y7maA9,1Dr5JexwA15wmKe7Y7maA9,https://api.spotify.com/v1/tracks/1Dr5JexwA15wmKe7Y7maA9,https://api.spotify.com/v1/audio-analysis/1Dr5JexwA15wmKe7Y7maA9,274320,4
566,0.664,0.817,1,-2.263,0,0.0353,0.0419,1.01e-05,0.403,0.461,104.099,audio_features,5stVamqETg34UDrpC5Zwhy,5stVamqETg34UDrpC5Zwhy,https://api.spotify.com/v1/tracks/5stVamqETg34UDrpC5Zwhy,https://api.spotify.com/v1/audio-analysis/5stVamqETg34UDrpC5Zwhy,111653,4
567,0.288,0.503,8,-4.7,1,0.0356,0.147,1.82e-06,0.374,0.265,73.468,audio_features,7qLUUHpvOezSnNERh4IRPx,7qLUUHpvOezSnNERh4IRPx,https://api.spotify.com/v1/tracks/7qLUUHpvOezSnNERh4IRPx,https://api.spotify.com/v1/audio-analysis/7qLUUHpvOezSnNERh4IRPx,164533,4
568,0.52,0.289,9,-11.585,1,0.0296,0.897,0.0326,0.346,0.357,105.012,audio_features,1iIh7kxpDQb95xTfsIk3Ew,1iIh7kxpDQb95xTfsIk3Ew,https://api.spotify.com/v1/tracks/1iIh7kxpDQb95xTfsIk3Ew,https://api.spotify.com/v1/audio-analysis/1iIh7kxpDQb95xTfsIk3Ew,212637,4
569,0.629,0.459,11,-8.846,1,0.0303,0.38,4.1e-06,0.205,0.435,138.059,audio_features,7aGaP4VJ1WOAIL7QlEl1pA,7aGaP4VJ1WOAIL7QlEl1pA,https://api.spotify.com/v1/tracks/7aGaP4VJ1WOAIL7QlEl1pA,https://api.spotify.com/v1/audio-analysis/7aGaP4VJ1WOAIL7QlEl1pA,165968,4
570,0.379,0.208,5,-13.858,1,0.0426,0.94,1.05e-06,0.114,0.163,82.085,audio_features,72sfmdpuO5r8cBDgs7MqZZ,72sfmdpuO5r8cBDgs7MqZZ,https://api.spotify.com/v1/tracks/72sfmdpuO5r8cBDgs7MqZZ,https://api.spotify.com/v1/audio-analysis/72sfmdpuO5r8cBDgs7MqZZ,150520,3
571,0.766,0.549,1,-9.739,1,0.253,0.106,1.95e-05,0.104,0.678,100.097,audio_features,0tBoaUMgYe6JuDHsTvVSpP,0tBoaUMgYe6JuDHsTvVSpP,https://api.spotify.com/v1/tracks/0tBoaUMgYe6JuDHsTvVSpP,https://api.spotify.com/v1/audio-analysis/0tBoaUMgYe6JuDHsTvVSpP,153625,4
572,0.727,0.492,9,-7.203,1,0.0348,0.671,2.16e-06,0.103,0.621,133.036,audio_features,2a8dFwynGpl0p0YYSUEnax,2a8dFwynGpl0p0YYSUEnax,https://api.spotify.com/v1/tracks/2a8dFwynGpl0p0YYSUEnax,https://api.spotify.com/v1/audio-analysis/2a8dFwynGpl0p0YYSUEnax,206957,4
573,0.548,0.456,9,-5.979,1,0.0703,0.813,0.00464,0.122,0.53,173.839,audio_features,31Wlc9ZnraX3JxrvMg9e8H,31Wlc9ZnraX3JxrvMg9e8H,https://api.spotify.com/v1/tracks/31Wlc9ZnraX3JxrvMg9e8H,https://api.spotify.com/v1/audio-analysis/31Wlc9ZnraX3JxrvMg9e8H,209188,3
574,0.482,0.458,0,-7.702,1,0.0251,0.712,0.00137,0.298,0.159,69.998,audio_features,4lLbPTGEAHcWpsbHlskpjc,4lLbPTGEAHcWpsbHlskpjc,https://api.spotify.com/v1/tracks/4lLbPTGEAHcWpsbHlskpjc,https://api.spotify.com/v1/audio-analysis/4lLbPTGEAHcWpsbHlskpjc,243857,4
575,0.623,0.568,2,-8.78,1,0.301,0.82,8.16e-06,0.118,0.303,81.582,audio_features,7I2ChVyizbAgi2XFBRizxW,7I2ChVyizbAgi2XFBRizxW,https://api.spotify.com/v1/tracks/7I2ChVyizbAgi2XFBRizxW,https://api.spotify.com/v1/audio-analysis/7I2ChVyizbAgi2XFBRizxW,83371,4
576,0.783,0.569,9,-7.891,1,0.118,0.0594,3.1e-05,0.101,0.747,160.055,audio_features,5qTL0KYAVSuLhcUyJYu3jV,5qTL0KYAVSuLhcUyJYu3jV,https://api.spotify.com/v1/tracks/5qTL0KYAVSuLhcUyJYu3jV,https://api.spotify.com/v1/audio-analysis/5qTL0KYAVSuLhcUyJYu3jV,158000,4
577,0.5,0.585,10,-7.616,0,0.0628,0.397,0.0,0.377,0.577,75.527,audio_features,3WoLVxbGZbzp3vn143kJqK,3WoLVxbGZbzp3vn143kJqK,https://api.spotify.com/v1/tracks/3WoLVxbGZbzp3vn143kJqK,https://api.spotify.com/v1/audio-analysis/3WoLVxbGZbzp3vn143kJqK,158981,4
578,0.805,0.481,10,-7.77,0,0.0368,0.4,0.0,0.0805,0.796,94.977,audio_features,68RVDDwyhB281xX5bdYPJH,68RVDDwyhB281xX5bdYPJH,https://api.spotify.com/v1/tracks/68RVDDwyhB281xX5bdYPJH,https://api.spotify.com/v1/audio-analysis/68RVDDwyhB281xX5bdYPJH,186000,4
579,0.603,0.242,5,-10.765,1,0.0493,0.95,0.0,0.0802,0.394,123.072,audio_features,5NEcavgHBITvZB6Lfpgiia,5NEcavgHBITvZB6Lfpgiia,https://api.spotify.com/v1/tracks/5NEcavgHBITvZB6Lfpgiia,https://api.spotify.com/v1/audio-analysis/5NEcavgHBITvZB6Lfpgiia,128837,4
580,0.667,0.591,4,-8.456,0,0.033,0.414,0.0,0.157,0.434,97.565,audio_features,5PSYn0XVImstXPFFDtajEK,5PSYn0XVImstXPFFDtajEK,https://api.spotify.com/v1/tracks/5PSYn0XVImstXPFFDtajEK,https://api.spotify.com/v1/audio-analysis/5PSYn0XVImstXPFFDtajEK,178265,3
581,0.779,0.653,11,-5.977,0,0.206,0.144,0.0,0.0955,0.841,69.056,audio_features,7ky2X6PAaUZTQjaDniHRot,7ky2X6PAaUZTQjaDniHRot,https://api.spotify.com/v1/tracks/7ky2X6PAaUZTQjaDniHRot,https://api.spotify.com/v1/audio-analysis/7ky2X6PAaUZTQjaDniHRot,129565,4
582,0.685,0.577,7,-4.655,0,0.108,0.66,2.69e-06,0.109,0.371,110.326,audio_features,0hZIaQMGqu41dozEwqVa1b,0hZIaQMGqu41dozEwqVa1b,https://api.spotify.com/v1/tracks/0hZIaQMGqu41dozEwqVa1b,https://api.spotify.com/v1/audio-analysis/0hZIaQMGqu41dozEwqVa1b,130982,4
583,0.61,0.416,5,-7.357,1,0.0612,0.672,0.0,0.413,0.441,82.95,audio_features,70XkGdEfN4RM7bEwaNaBao,70XkGdEfN4RM7bEwaNaBao,https://api.spotify.com/v1/tracks/70XkGdEfN4RM7bEwaNaBao,https://api.spotify.com/v1/audio-analysis/70XkGdEfN4RM7bEwaNaBao,154818,4
584,0.694,0.635,7,-7.972,0,0.0882,0.484,0.0,0.371,0.578,140.074,audio_features,6uOgzEK6SeJOkVwoApK62o,6uOgzEK6SeJOkVwoApK62o,https://api.spotify.com/v1/tracks/6uOgzEK6SeJOkVwoApK62o,https://api.spotify.com/v1/audio-analysis/6uOgzEK6SeJOkVwoApK62o,119092,4
585,0.551,0.37,5,-10.194,0,0.0551,0.87,0.0,0.122,0.241,137.265,audio_features,7r1MqPAD09w24mCUUbxiCI,7r1MqPAD09w24mCUUbxiCI,https://api.spotify.com/v1/tracks/7r1MqPAD09w24mCUUbxiCI,https://api.spotify.com/v1/audio-analysis/7r1MqPAD09w24mCUUbxiCI,200192,4
586,0.859,0.414,5,-5.538,0,0.0617,0.227,0.00102,0.135,0.645,92.501,audio_features,3jgTthrOsgFR1477mor7Ex,3jgTthrOsgFR1477mor7Ex,https://api.spotify.com/v1/tracks/3jgTthrOsgFR1477mor7Ex,https://api.spotify.com/v1/audio-analysis/3jgTthrOsgFR1477mor7Ex,132691,4
587,0.601,0.481,7,-8.366,0,0.0634,0.689,0.0033,0.109,0.484,152.994,audio_features,4AwJSk491AvHk2AAJReGzZ,4AwJSk491AvHk2AAJReGzZ,https://api.spotify.com/v1/tracks/4AwJSk491AvHk2AAJReGzZ,https://api.spotify.com/v1/audio-analysis/4AwJSk491AvHk2AAJReGzZ,216524,4
588,0.617,0.451,7,-9.323,1,0.0584,0.627,0.0,0.267,0.487,127.923,audio_features,3UnfOb5hmnf4KF7NIgAj9a,3UnfOb5hmnf4KF7NIgAj9a,https://api.spotify.com/v1/tracks/3UnfOb5hmnf4KF7NIgAj9a,https://api.spotify.com/v1/audio-analysis/3UnfOb5hmnf4KF7NIgAj9a,159375,4
589,0.434,0.467,1,-5.926,0,0.0434,0.849,1.42e-05,0.143,0.141,128.504,audio_features,1fiSki9Yy5lekUUpV4mByo,1fiSki9Yy5lekUUpV4mByo,https://api.spotify.com/v1/tracks/1fiSki9Yy5lekUUpV4mByo,https://api.spotify.com/v1/audio-analysis/1fiSki9Yy5lekUUpV4mByo,145189,3
590,0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187,audio_features,2d3QlXE6FXFDeodiS66yjM,2d3QlXE6FXFDeodiS66yjM,https://api.spotify.com/v1/tracks/2d3QlXE6FXFDeodiS66yjM,https://api.spotify.com/v1/audio-analysis/2d3QlXE6FXFDeodiS66yjM,209455,4
